pSymbol,pGroup,pExchSeg,pInstType,pSymbolName,pTrdSymbol,pOptionType,pScripRefKey,pISIN,pAssetCode,pSubGroup,pCombinedSymbol,pDesc,pAmcCode,pContractId,dTickSize ,lLotSize,lExpiryDate ,lMultiplier ,lPrecision,dStrikePrice;,pExchange,pInstName,pExpiryDate,pIssueDate,pMaturityDate,pListingDate,pNoDelStartDate,pNoDelEndDate,pBookClsStartDate,pBookClsEndDate,pRecordDate,pCreditRating,pReAdminDate,pExpulsionDate,pLocalUpdateTime,pDeliveryUnits,pPriceUnits,pLastTradingDate,pTenderPeridEndDate,pTenderPeridStartDate,pSellVarMargin,pBuyVarMargin,pInstrumentInfo,pRemarksText,pSegment,pNav,pNavDate,pMfAmt,pSipSecurity,pFaceValue,pTrdUnits,pExerciseStartDate,pExerciseEndDate,pElmMargin,pVarMargin,pTotProposedLimitValue,pScripBasePrice,pSettlementType,pCurrectionTime,iPermittedToTrade,iBoardLotQty ,iMaxOrderSize ,iLotSize,dOpenInterest ,dHighPriceRange ,dLowPriceRange ,dPriceNum   ,dGenDen,dGenNum,dPriceQuatation ,dIssuerate ,dPriceDen,dWarningQty ,dIssueCapital ,dExposureMargin ,dMinRedemptionQty ,lFreezeQty,CASEligible
887075,,bse_fo,IO,SENSEX,SENSEX26O0178400CE,CE,SENSEX01OCT2678400.00CE,,1,,,SENSEX26O0178400CE,,,5,20,1790879399,1,2,7.84e+06,BSE,IO,1790879399,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790812800,1790812800,,,,,Cash,,0,1,0.00,20,20,16030,5,1,1,1,0,0,1,0,-1,1,0,1000,false
1111520,,bse_fo,SO,SBILIFE,SBILIFE26NOV1760PE,PE,SBILIFE26NOV261760.00PE,,540719,,,SBILIFE26NOV1760PE,,,5,375,1795717799,1,2,176000,BSE,SO,1795717799,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1795651200,1795651200,,,,,Physical,,0,1,0.00,375,0,9800,1605,1,1,1,0,0,1,0,-1,1,0,22500,false
1131193,,bse_fo,SO,KFINTECH,KFINTECH26NOV740CE,CE,KFINTECH26NOV26740.00CE,,543720,,,KFINTECH26NOV740CE,,,5,575,1795717799,1,2,74000,BSE,SO,1795717799,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1795651200,1795651200,,,,,Physical,,0,1,0.00,575,0,24760,9700,1,1,1,0,0,1,0,-1,1,0,100000000,false
845730,,bse_fo,SO,HINDUNILVR,HINDUNILVR26SEP2260CE,CE,HINDUNILVR24SEP262260.00CE,,500696,,,HINDUNILVR26SEP2260CE,,,5,300,1790274599,1,2,226000,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,300,0,2005,5,1,1,1,0,0,1,0,-1,1,0,9000,false
1102039,,bse_fo,SO,GLENMARK,GLENMARK26NOV2320PE,PE,GLENMARK26NOV262320.00PE,,532296,,,GLENMARK26NOV2320PE,,,5,375,1795717799,1,2,232000,BSE,SO,1795717799,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1795651200,1795651200,,,,,Physical,,0,1,0.00,375,0,13015,1215,1,1,1,0,0,1,0,-1,1,0,43500,false
866216,,bse_fo,SO,HCLTECH,HCLTECH26OCT1300PE,PE,HCLTECH29OCT261300.00PE,,532281,,,HCLTECH26OCT1300PE,,,5,400,1793298599,1,2,130000,BSE,SO,1793298599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1793232000,1793232000,,,,,Physical,,0,1,0.00,400,0,11980,1815,1,1,1,0,0,1,0,-1,1,0,21000,false
1105970,,bse_fo,SO,ICICIBANK,ICICIBANK26NOV1390PE,PE,ICICIBANK26NOV261390.00PE,,532174,,,ICICIBANK26NOV1390PE,,,5,700,1795717799,1,2,139000,BSE,SO,1795717799,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1795651200,1795651200,,,,,Physical,,0,1,0.00,700,0,9565,2645,1,1,1,0,0,1,0,-1,1,0,28000,false
846611,,bse_fo,SO,SBIN,SBIN26SEP980PE,PE,SBIN24SEP26980.00PE,,500112,,,SBIN26SEP980PE,,,5,750,1790274599,1,2,98000,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,750,0,3345,5,1,1,1,0,0,1,0,-1,1,0,45000,false
865709,,bse_fo,SO,CUMMINSIND,CUMMINSIND26OCT4700PE,PE,CUMMINSIND29OCT264700.00PE,,500480,,,CUMMINSIND26OCT4700PE,,,5,200,1793298599,1,2,470000,BSE,SO,1793298599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1793232000,1793232000,,,,,Physical,,0,1,0.00,200,0,15985,5,1,1,1,0,0,1,0,-1,1,0,18000,false
883569,,bse_fo,SO,HINDZINC,HINDZINC26SEP670PE,PE,HINDZINC24SEP26670.00PE,,500188,,,HINDZINC26SEP670PE,,,5,1225,1790274599,1,2,67000,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,1225,0,15245,4150,1,1,1,0,0,1,0,-1,1,0,100000000,false
845509,,bse_fo,SO,LODHA,LODHA26SEP950PE,PE,LODHA24SEP26950.00PE,,543287,,,LODHA26SEP950PE,,,5,625,1790274599,1,2,95000,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,625,0,295,5,1,1,1,0,0,1,0,-1,1,0,100000000,false
1110867,,bse_fo,SO,GRASIM,GRASIM26NOV3220CE,CE,GRASIM26NOV263220.00CE,,500300,,,GRASIM26NOV3220CE,,,5,250,1795717799,1,2,322000,BSE,SO,1795717799,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1795651200,1795651200,,,,,Physical,,0,1,0.00,250,0,22100,2265,1,1,1,0,0,1,0,-1,1,0,14250,false
1129635,,bse_fo,SO,ICICIBANK,ICICIBANK26NOV1320CE,CE,ICICIBANK26NOV261320.00CE,,532174,,,ICICIBANK26NOV1320CE,,,5,700,1795717799,1,2,132000,BSE,SO,1795717799,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1795651200,1795651200,,,,,Physical,,0,1,0.00,700,0,11150,2530,1,1,1,0,0,1,0,-1,1,0,28000,false
883110,,bse_fo,SO,GODREJCP,GODREJCP26OCT1160CE,CE,GODREJCP29OCT261160.00CE,,532424,,,GODREJCP26OCT1160CE,,,5,500,1793298599,1,2,116000,BSE,SO,1793298599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1793232000,1793232000,,,,,Physical,,0,1,0.00,500,0,2020,5,1,1,1,0,0,1,0,-1,1,0,30000,false
854419,,bse_fo,SO,OIL,OIL26SEP455CE,CE,OIL24SEP26455.00CE,,533106,,,OIL26SEP455CE,,,5,1400,1790274599,1,2,45500,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,1400,0,5730,5,1,1,1,0,0,1,0,-1,1,0,100000000,false
889464,,bse_fo,IO,SENSEX,SENSEX26O0877000PE,PE,SENSEX08OCT2677000.00PE,,1,,,SENSEX26O0877000PE,,,5,20,1791484199,1,2,7.7e+06,BSE,IO,1791484199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1791417600,1791417600,,,,,Cash,,0,1,0.00,20,0,456550,72460,1,1,1,0,0,1,0,-1,1,0,1000,false
1105453,,bse_fo,SO,MAXHEALTH,MAXHEALTH26NOV940PE,PE,MAXHEALTH26NOV26940.00PE,,543220,,,MAXHEALTH26NOV940PE,,,5,525,1795717799,1,2,94000,BSE,SO,1795717799,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1795651200,1795651200,,,,,Physical,,0,1,0.00,525,0,3980,5,1,1,1,0,0,1,0,-1,1,0,100000000,false
1111136,,bse_fo,SO,CUMMINSIND,CUMMINSIND26NOV5800CE,CE,CUMMINSIND26NOV265800.00CE,,500480,,,CUMMINSIND26NOV5800CE,,,5,200,1795717799,1,2,580000,BSE,SO,1795717799,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1795651200,1795651200,,,,,Physical,,0,1,0.00,200,0,13990,5,1,1,1,0,0,1,0,-1,1,0,18000,false
887338,,bse_fo,SO,MUTHOOTFIN,MUTHOOTFIN26SEP2500PE,PE,MUTHOOTFIN24SEP262500.00PE,,533398,,,MUTHOOTFIN26SEP2500PE,,,5,275,1790274599,1,2,250000,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,275,0,2470,5,1,1,1,0,0,1,0,-1,1,0,22000,false
1112842,,bse_fo,SO,BHARTIARTL,BHARTIARTL26NOV1780CE,CE,BHARTIARTL26NOV261780.00CE,,532454,,,BHARTIARTL26NOV1780CE,,,5,475,1795717799,1,2,178000,BSE,SO,1795717799,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1795651200,1795651200,,,,,Physical,,0,1,0.00,475,0,17560,4460,1,1,1,0,0,1,0,-1,1,0,28500,false
878628,,bse_fo,SO,COLPAL,COLPAL26OCT2000PE,PE,COLPAL29OCT262000.00PE,,500830,,,COLPAL26OCT2000PE,,,5,275,1793298599,1,2,200000,BSE,SO,1793298599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1793232000,1793232000,,,,,Physical,,0,1,0.00,275,0,24525,8020,1,1,1,0,0,1,0,-1,1,0,14000,false
887135,,bse_fo,IO,SENSEX,SENSEX26O0172600CE,CE,SENSEX01OCT2672600.00CE,,1,,,SENSEX26O0172600CE,,,5,20,1790879399,1,2,7.26e+06,BSE,IO,1790879399,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790812800,1790812800,,,,,Cash,,0,1,0.00,20,0,404975,2995,1,1,1,0,0,1,0,-1,1,0,1000,false
883155,,bse_fo,SO,HEROMOTOCO,HEROMOTOCO26SEP6200CE,CE,HEROMOTOCO24SEP266200.00CE,,500182,,,HEROMOTOCO26SEP6200CE,,,5,150,1790274599,1,2,620000,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,150,0,2265,5,1,1,1,0,0,1,0,-1,1,0,9000,false
882995,,bse_fo,SO,HAVELLS,HAVELLS26SEP1420PE,PE,HAVELLS24SEP261420.00PE,,517354,,,HAVELLS26SEP1420PE,,,5,500,1790274599,1,2,142000,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,500,0,39245,26045,1,1,1,0,0,1,0,-1,1,0,20000,false
1131929,,bse_fo,IO,SENSEX,SENSEX26NOV67600CE,CE,SENSEX26NOV2667600.00CE,,1,,,SENSEX26NOV67600CE,,,5,20,1795717799,1,2,6.76e+06,BSE,IO,1795717799,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1795651200,1795651200,,,,,Cash,,1,1,0.00,20,0,984085,513025,1,1,1,0,0,1,0,-1,1,0,1000,false
881155,,bse_fo,SO,PNB,PNB26OCT120PE,PE,PNB29OCT26120.00PE,,532461,,,PNB26OCT120PE,,,5,8000,1793298599,1,2,12000,BSE,SO,1793298599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1793232000,1793232000,,,,,Physical,,0,1,0.00,8000,0,2530,5,1,1,1,0,0,1,0,-1,1,0,480000,false
854622,,bse_fo,SO,DELHIVERY,DELHIVERY26SEP540CE,CE,DELHIVERY24SEP26540.00CE,,543529,,,DELHIVERY26SEP540CE,,,5,2075,1790274599,1,2,54000,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,2075,0,2005,5,1,1,1,0,0,1,0,-1,1,0,100000000,false
862267,,bse_fo,IO,FOCIT,FOCIT26OCT42500CE,CE,FOCIT29OCT2642500.00CE,,75,,,FOCIT26OCT42500CE,,,5,45,1793298599,1,2,4.25e+06,BSE,IO,1793298599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1793232000,1793232000,,,,,Cash,,0,1,0.00,45,0,2135,1535,1,1,1,0,0,1,0,-1,1,0,1350,false
867203,,bse_fo,IO,SENSEX,SENSEX26OCT79100CE,CE,SENSEX29OCT2679100.00CE,,1,,,SENSEX26OCT79100CE,,,5,20,1793298599,1,2,7.91e+06,BSE,IO,1793298599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1793232000,1793232000,,,,,Cash,,0,1,0.00,20,0,62880,5,1,1,1,0,0,1,0,-1,1,0,1000,false
860870,,bse_fo,SO,DRREDDY,DRREDDY26SEP1080CE,CE,DRREDDY24SEP261080.00CE,,500124,,,DRREDDY26SEP1080CE,,,5,625,1790274599,1,2,108000,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,625,0,16330,2900,1,1,1,0,0,1,0,-1,1,0,5000,false
852603,,bse_fo,SO,NATIONALUM,NATIONALUM26SEP410PE,PE,NATIONALUM24SEP26410.00PE,,532234,,,NATIONALUM26SEP410PE,,,5,1875,1790274599,1,2,41000,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,1875,0,9065,1720,1,1,1,0,0,1,0,-1,1,0,300000,false
854372,,bse_fo,SO,MUTHOOTFIN,MUTHOOTFIN26SEP2550CE,CE,MUTHOOTFIN24SEP262550.00CE,,533398,,,MUTHOOTFIN26SEP2550CE,,,5,275,1790274599,1,2,255000,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,275,0,45765,5,1,1,1,0,0,1,0,-1,1,0,22000,false
1107927,,bse_fo,SO,BPCL,BPCL26NOV315PE,PE,BPCL26NOV26315.00PE,,500547,,,BPCL26NOV315PE,,,5,1975,1795717799,1,2,31500,BSE,SO,1795717799,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1795651200,1795651200,,,,,Physical,,0,1,0.00,1975,0,2930,730,1,1,1,0,0,1,0,-1,1,0,72000,false
864697,,bse_fo,IO,FOCIT,FOCIT26OCT33700PE,PE,FOCIT29OCT2633700.00PE,,75,,,FOCIT26OCT33700PE,,,5,45,1793298599,1,2,3.37e+06,BSE,IO,1793298599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1793232000,1793232000,,,,,Cash,,0,1,0.00,45,0,58745,28565,1,1,1,0,0,1,0,-1,1,0,1350,false
856545,,bse_fo,SO,MOTHERSON,MOTHERSON26SEP127.5PE,PE,MOTHERSON24SEP26127.50PE,,517334,,,MOTHERSON26SEP127.5PE,,,5,6150,1790274599,1,2,12750,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,6150,0,2000,5,1,1,1,0,0,1,0,-1,1,0,284000,false
889711,,bse_fo,SO,MAXHEALTH,MAXHEALTH26SEP920CE,CE,MAXHEALTH24SEP26920.00CE,,543220,,,MAXHEALTH26SEP920CE,,,5,525,1790274599,1,2,92000,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,525,0,19290,4300,1,1,1,0,0,1,0,-1,1,0,100000000,false
1131053,,bse_fo,SO,ASIANPAINT,ASIANPAINT26OCT2320CE,CE,ASIANPAINT29OCT262320.00CE,,500820,,,ASIANPAINT26OCT2320CE,,,5,250,1793298599,1,2,232000,BSE,SO,1793298599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1793232000,1793232000,,,,,Physical,,0,1,0.00,250,0,27925,6115,1,1,1,0,0,1,0,-1,1,0,8000,false
858138,,bse_fo,SO,LTM,LTM26SEP4300CE,CE,LTM24SEP264300.00CE,,540005,,,LTM26SEP4300CE,,,5,150,1790274599,1,2,430000,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,150,0,22110,5,1,1,1,0,0,1,0,-1,1,0,4500,false
1131240,,bse_fo,IO,SENSEX50,SENSEX5026NOV23300CE,CE,SENSEX5026NOV2623300.00CE,,47,,,SENSEX5026NOV23300CE,,,5,75,1795717799,1,2,2.33e+06,BSE,IO,1795717799,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1795651200,1795651200,,,,,Cash,,0,1,0.00,75,0,215430,79500,1,1,1,0,0,1,0,-1,1,0,1800,false
850608,,bse_fo,SO,MARUTI,MARUTI26SEP12900PE,PE,MARUTI24SEP2612900.00PE,,532500,,,MARUTI26SEP12900PE,,,5,50,1790274599,1,2,1.29e+06,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,50,0,117355,5,1,1,1,0,0,1,0,-1,1,0,3000,false
1113596,,bse_fo,SO,TORNTPHARM,TORNTPHARM26NOV5300CE,CE,TORNTPHARM26NOV265300.00CE,,500420,,,TORNTPHARM26NOV5300CE,,,5,125,1795717799,1,2,530000,BSE,SO,1795717799,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1795651200,1795651200,,,,,Physical,,0,1,0.00,125,0,15640,5,1,1,1,0,0,1,0,-1,1,0,15000,false
854052,,bse_fo,SO,HAVELLS,HAVELLS26SEP1320CE,CE,HAVELLS24SEP261320.00CE,,517354,,,HAVELLS26SEP1320CE,,,5,500,1790274599,1,2,132000,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,500,0,2035,5,1,1,1,0,0,1,0,-1,1,0,20000,false
843829,,bse_fo,SO,SBILIFE,SBILIFE26SEP1600CE,CE,SBILIFE24SEP261600.00CE,,540719,,,SBILIFE26SEP1600CE,,,5,375,1790274599,1,2,160000,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,375,0,26525,4300,1,1,1,0,0,1,0,-1,1,0,22500,false
868524,,bse_fo,SO,ZYDUSLIFE,ZYDUSLIFE26OCT1150PE,PE,ZYDUSLIFE29OCT261150.00PE,,532321,,,ZYDUSLIFE26OCT1150PE,,,5,900,1793298599,1,2,115000,BSE,SO,1793298599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1793232000,1793232000,,,,,Physical,,0,1,0.00,900,0,7580,840,1,1,1,0,0,1,0,-1,1,0,54000,false
864058,,bse_fo,IO,BANKEX,BANKEX26OCT58600CE,CE,BANKEX29OCT2658600.00CE,,12,,,BANKEX26OCT58600CE,,,5,30,1793298599,1,2,5.86e+06,BSE,IO,1793298599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1793232000,1793232000,,,,,Cash,,0,1,0.00,30,0,721335,319515,1,1,1,0,0,1,0,-1,1,0,900,false
1132330,,bse_fo,SO,PRESTIGE,PRESTIGE26NOV1300CE,CE,PRESTIGE26NOV261300.00CE,,533274,,,PRESTIGE26NOV1300CE,,,5,450,1795717799,1,2,130000,BSE,SO,1795717799,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1795651200,1795651200,,,,,Physical,,0,1,0.00,450,0,28610,8245,1,1,1,0,0,1,0,-1,1,0,100000000,false
855744,,bse_fo,SO,ICICIBANK,ICICIBANK26SEP1480PE,PE,ICICIBANK24SEP261480.00PE,,532174,,,ICICIBANK26SEP1480PE,,,5,700,1790274599,1,2,148000,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,700,0,19555,6610,1,1,1,0,0,1,0,-1,1,0,28000,false
845937,,bse_fo,SO,POWERGRID,POWERGRID26SEP280PE,PE,POWERGRID24SEP26280.00PE,,532898,,,POWERGRID26SEP280PE,,,5,1900,1790274599,1,2,28000,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,1900,0,3635,5,1,1,1,0,0,1,0,-1,1,0,108000,false
864223,,bse_fo,SO,WIPRO,WIPRO26OCT197.5CE,CE,WIPRO29OCT26197.50CE,,507685,,,WIPRO26OCT197.5CE,,,5,3000,1793298599,1,2,19750,BSE,SO,1793298599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1793232000,1793232000,,,,,Physical,,0,1,0.00,3000,0,2040,5,1,1,1,0,0,1,0,-1,1,0,60000,false
848007,,bse_fo,SO,INFY,INFY26SEP1060PE,PE,INFY24SEP261060.00PE,,500209,,,INFY26SEP1060PE,,,5,400,1790274599,1,2,106000,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,400,0,5805,5,1,1,1,0,0,1,0,-1,1,0,16000,false
850291,,bse_fo,SO,RELIANCE,RELIANCE26SEP1240PE,PE,RELIANCE24SEP261240.00PE,,500325,,,RELIANCE26SEP1240PE,,,5,500,1790274599,1,2,124000,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,500,0,4245,5,1,1,1,0,0,1,0,-1,1,0,10000,false
847916,,bse_fo,SO,ICICIGI,ICICIGI26SEP1780PE,PE,ICICIGI24SEP261780.00PE,,540716,,,ICICIGI26SEP1780PE,,,5,325,1790274599,1,2,178000,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,325,0,38470,19800,1,1,1,0,0,1,0,-1,1,0,20000,false
1101546,,bse_fo,SO,TRENT,TRENT26NOV2900PE,PE,TRENT26NOV262900.00PE,,500251,,,TRENT26NOV2900PE,,,5,225,1795717799,1,2,290000,BSE,SO,1795717799,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1795651200,1795651200,,,,,Physical,,0,1,0.00,225,0,34320,9280,1,1,1,0,0,1,0,-1,1,0,16000,false
1118276,,bse_fo,SO,PNBHOUSING,PNBHOUSING26NOV1020PE,PE,PNBHOUSING26NOV261020.00PE,,540173,,,PNBHOUSING26NOV1020PE,,,5,650,1795717799,1,2,102000,BSE,SO,1795717799,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1795651200,1795651200,,,,,Physical,,0,1,0.00,650,0,5365,305,1,1,1,0,0,1,0,-1,1,0,100000000,false
845080,,bse_fo,SO,ASIANPAINT,ASIANPAINT26SEP2560CE,CE,ASIANPAINT24SEP262560.00CE,,500820,,,ASIANPAINT26SEP2560CE,,,5,250,1790274599,1,2,256000,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,250,0,2835,5,1,1,1,0,0,1,0,-1,1,0,8000,false
865691,,bse_fo,SO,GODREJCP,GODREJCP26OCT1090CE,CE,GODREJCP29OCT261090.00CE,,532424,,,GODREJCP26OCT1090CE,,,5,500,1793298599,1,2,109000,BSE,SO,1793298599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1793232000,1793232000,,,,,Physical,,0,1,0.00,500,0,2100,5,1,1,1,0,0,1,0,-1,1,0,30000,false
868423,,bse_fo,SO,DIXON,DIXON26OCT14500CE,CE,DIXON29OCT2614500.00CE,,540699,,,DIXON26OCT14500CE,,,5,50,1793298599,1,2,1.45e+06,BSE,SO,1793298599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1793232000,1793232000,,,,,Physical,,0,1,0.00,50,0,72870,5,1,1,1,0,0,1,0,-1,1,0,6000,false
1105297,,bse_fo,SO,SWIGGY,SWIGGY26NOV280CE,CE,SWIGGY26NOV26280.00CE,,544285,,,SWIGGY26NOV280CE,,,5,1825,1795717799,1,2,28000,BSE,SO,1795717799,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1795651200,1795651200,,,,,Physical,,0,1,0.00,1825,0,3680,5,1,1,1,0,0,1,0,-1,1,0,100000000,false
1113662,,bse_fo,SO,LICHSGFIN,LICHSGFIN26NOV510PE,PE,LICHSGFIN26NOV26510.00PE,,500253,,,LICHSGFIN26NOV510PE,,,5,1000,1795717799,1,2,51000,BSE,SO,1795717799,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1795651200,1795651200,,,,,Physical,,0,1,0.00,1000,0,1890,50,1,1,1,0,0,1,0,-1,1,0,60000,false
849890,,bse_fo,SO,LUPIN,LUPIN26SEP2500PE,PE,LUPIN24SEP262500.00PE,,500257,,,LUPIN26SEP2500PE,,,5,425,1790274599,1,2,250000,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,425,0,51700,28140,1,1,1,0,0,1,0,-1,1,0,34000,false
880863,,bse_fo,SO,ABCAPITAL,ABCAPITAL26OCT440CE,CE,ABCAPITAL29OCT26440.00CE,,540691,,,ABCAPITAL26OCT440CE,,,5,3100,1793298599,1,2,44000,BSE,SO,1793298599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1793232000,1793232000,,,,,Physical,,0,1,0.00,3100,0,2580,5,1,1,1,0,0,1,0,-1,1,0,162000,false
865915,,bse_fo,SO,LTM,LTM26OCT4550CE,CE,LTM29OCT264550.00CE,,540005,,,LTM26OCT4550CE,,,5,150,1793298599,1,2,455000,BSE,SO,1793298599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1793232000,1793232000,,,,,Physical,,0,1,0.00,150,0,21950,5,1,1,1,0,0,1,0,-1,1,0,4500,false
845157,,bse_fo,SO,TVSMOTOR,TVSMOTOR26SEP3580PE,PE,TVSMOTOR24SEP263580.00PE,,532343,,,TVSMOTOR26SEP3580PE,,,5,175,1790274599,1,2,358000,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,175,0,295,5,1,1,1,0,0,1,0,-1,1,0,21000,false
1113344,,bse_fo,SO,HYUNDAI,HYUNDAI26NOV2320CE,CE,HYUNDAI26NOV262320.00CE,,544274,,,HYUNDAI26NOV2320CE,,,5,275,1795717799,1,2,232000,BSE,SO,1795717799,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1795651200,1795651200,,,,,Physical,,0,1,0.00,275,0,10985,5,1,1,1,0,0,1,0,-1,1,0,100000000,false
889241,,bse_fo,IO,SENSEX,SENSEX26O0876700CE,CE,SENSEX08OCT2676700.00CE,,1,,,SENSEX26O0876700CE,,,5,20,1791484199,1,2,7.67e+06,BSE,IO,1791484199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1791417600,1791417600,,,,,Cash,,0,1,0.00,20,0,88395,5,1,1,1,0,0,1,0,-1,1,0,1000,false
859979,,bse_fo,SO,LUPIN,LUPIN26SEP2660CE,CE,LUPIN24SEP262660.00CE,,500257,,,LUPIN26SEP2660CE,,,5,425,1790274599,1,2,266000,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,425,0,2005,5,1,1,1,0,0,1,0,-1,1,0,34000,false
